Report Key,Entry Key,Report Name,Report ID,Transaction Date [Old],Transaction Date,Sent for Payment Date,Employee ID,Department Code,Department,Project Code,Legal Entity (Employee profile),Expense Type,Purpose,Vendor,Payment Type,Credit Card Account Key,Last Four Account Digits,Approved Amount (USD),Reporting Currency,Expense Amount (transaction currency),Transaction Currency,Approved Amount,Reimbursement Currency,Account Code 1,HCP Attendee,Exception Text,Month and Year,Cost Centre Lookup,GL Account,,
46496,511481,January Expenses (01/01/2024),A46F3234C4674BA6B866,"Jan 3, 2024","Jan 3, 2024","Feb 6, 2024",3870,65180,65180,,1200,Hotel,Harmony meeting ,MESPIL HOTEL,Bank of America Corporate Card,4078,2222,172.88,USD,158,EUR,158,EUR,640300,,,Jan-24, IS Corporate,640300 - Lodging,,
46496,512035,January Expenses (01/01/2024),A46F3234C4674BA6B866,"Jan 4, 2024","Jan 4, 2024","Feb 6, 2024",3870,65180,65180,,1200,Taxi,Harmony meeting ,SumUp   Deepak Palhan,Bank of America Corporate Card,4078,2222,21.84,USD,20,EUR,20,EUR,640800,,,Jan-24, IS Corporate,640800 - Automobile/Tolls/Parking,,
46496,512047,January Expenses (01/01/2024),A46F3234C4674BA6B866,"Jan 4, 2024","Jan 4, 2024","Feb 6, 2024",3870,65180,65180,,1200,Train,Harmony meeting ,IRISH RAIL 63267683-AK,Bank of America Corporate Card,4078,2222,25.32,USD,23.18,EUR,23.18,EUR,640100,,,Jan-24, IS Corporate,640100 - Airfare/Rail,,
46798,512296,Maria Oneto,A3C455C0D7D542EFA09D,"Dec 31, 2023","Dec 31, 2023","Jan 15, 2024",38025,66100,66100,,1200,Miscellaneous,Government Stamp duty expense,GOVERNMENT STAMP DUTY - 0873,Bank of America Corporate Card,4045,5071,24.86,USD,22.5,EUR,22.5,EUR,780700,,,Jan-24, ERP Harmony,780700 - Other Misc Expense,,
46887,512608,Government Stamp Duty,0CBA30DCD78F4D48A1E3,"Dec 31, 2023","Dec 31, 2023","Jan 25, 2024",2828,65180,65180,,1200,Miscellaneous,Government Stamp Duty,GOVERNMENT STAMP DUTY - 0873,Bank of America Corporate Card,1417,8070,24.86,USD,22.5,EUR,22.5,EUR,780700,,,Jan-24, IS Corporate,780700 - Other Misc Expense,,
46496,512626,January Expenses (01/01/2024),A46F3234C4674BA6B866,"Jan 9, 2024","Jan 9, 2024","Feb 6, 2024",3870,65180,65180,,1200,Employee Meal - Lunch,Harmony meeting ,ETHOS,Bank of America Corporate Card,4078,2222,12.60,USD,11.5,EUR,11.5,EUR,620100,,,Jan-24, IS Corporate,620100 - Employee Meals/Activities,,
47007,513135,Coupa pay Training & IS xmas,27E0DFB56DE84F8CA5A3,"Nov 30, 2023","Nov 30, 2023","Jan 10, 2024",4584,65130,65130,,1200,Employee Meal - Lunch,Dinner,RADISSON ST.HELENS,Bank of America Corporate Card,1491,9766,16.24,USD,14.8,EUR,14.8,EUR,620100,,,Jan-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
47007,513139,Coupa pay Training & IS xmas,27E0DFB56DE84F8CA5A3,"Nov 29, 2023","Nov 29, 2023","Jan 10, 2024",4584,65130,65130,,1200,Hotel,Coupa pay training and IS xmas meal,Radisson-Moriah,Bank of America Corporate Card,1491,9766,159.41,USD,145,EUR,145,EUR,640300,,,Jan-24, IS Tech Ops and Quality,640300 - Lodging,,
47007,513140,Coupa pay Training & IS xmas,27E0DFB56DE84F8CA5A3,"Nov 30, 2023","Nov 30, 2023","Jan 10, 2024",4584,65130,65130,,1200,Hotel,Coupa pay training and IS xmas meal,Radisson-Moriah,Bank of America Corporate Card,1491,9766,183.24,USD,167,EUR,167,EUR,640300,,,Jan-24, IS Tech Ops and Quality,640300 - Lodging,,
47007,513141,Coupa pay Training & IS xmas,27E0DFB56DE84F8CA5A3,"Dec 1, 2023","Dec 1, 2023","Jan 10, 2024",4584,65130,65130,,1200,Employee Meal - Lunch,Coupa pay training and IS xmas meal,Radisson-Moriah,Bank of America Corporate Card,1491,9766,24.01,USD,22.05,EUR,22.05,EUR,620100,,,Jan-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
47007,513142,Coupa pay Training & IS xmas,27E0DFB56DE84F8CA5A3,"Nov 29, 2023","Nov 29, 2023","Jan 10, 2024",4584,65130,65130,,1200,Employee Meal - Breakfast,Coupa pay training and IS xmas meal,Radisson-Moriah,Bank of America Corporate Card,1491,9766,27.48,USD,25,EUR,25,EUR,620100,,,Jan-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
47007,513143,Coupa pay Training & IS xmas,27E0DFB56DE84F8CA5A3,"Nov 30, 2023","Nov 30, 2023","Jan 10, 2024",4584,65130,65130,,1200,Employee Meal - Breakfast,Coupa pay training and IS xmas meal,Radisson-Moriah,Bank of America Corporate Card,1491,9766,27.43,USD,25,EUR,25,EUR,620100,,,Jan-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
47007,513144,Coupa pay Training & IS xmas,27E0DFB56DE84F8CA5A3,"Dec 1, 2023","Dec 1, 2023","Jan 10, 2024",4584,65130,65130,,1200,Tips/Gratuities,Coupa pay training and IS xmas meal,Radisson-Moriah,Bank of America Corporate Card,1491,9766,2.18,USD,2,EUR,2,EUR,780700,,,Jan-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
47070,513580,Ebay pc order (IC PC),593932CAE23D4938A0CA,"Nov 28, 2023","Nov 28, 2023","Jan 11, 2024",4584,65130,65130,,1200,Office Equipment/Hardware,Spare PC for IC - (For DR testing and spare parts),EBAY,Personal Card/Cash,,,216.09,USD,197.25,EUR,197.25,EUR,630100,,,Jan-24, IS Tech Ops and Quality,630100 - Office Supplies,,
46496,513897,January Expenses (01/01/2024),A46F3234C4674BA6B866,"Jan 11, 2024","Jan 11, 2024","Feb 6, 2024",3870,65180,65180,,1200,Taxi,Harmony meeting ,Free Now,Personal Card/Cash,,,16.46,USD,15,EUR,15,EUR,640800,,,Jan-24, IS Corporate,640800 - Automobile/Tolls/Parking,,
46496,513898,January Expenses (01/01/2024),A46F3234C4674BA6B866,"Jan 10, 2024","Jan 10, 2024","Feb 6, 2024",3870,65180,65180,,1200,Employee Meal - Lunch,Harmony meeting ,ETHOS,Bank of America Corporate Card,4078,2222,12.57,USD,11.5,EUR,11.5,EUR,620100,,,Jan-24, IS Corporate,620100 - Employee Meals/Activities,,
46496,513902,January Expenses (01/01/2024),A46F3234C4674BA6B866,"Jan 9, 2024","Jan 9, 2024","Feb 6, 2024",3870,65180,65180,,1200,Hotel,Harmony meeting ,MESPIL HOTEL,Bank of America Corporate Card,4078,2222,153.34,USD,140,EUR,140,EUR,640300,,,Jan-24, IS Corporate,640300 - Lodging,,
46496,513903,January Expenses (01/01/2024),A46F3234C4674BA6B866,"Jan 10, 2024","Jan 10, 2024","Feb 6, 2024",3870,65180,65180,,1200,Hotel,Harmony meeting ,MESPIL HOTEL,Bank of America Corporate Card,4078,2222,153.01,USD,140,EUR,140,EUR,640300,,,Jan-24, IS Corporate,640300 - Lodging,,
46496,514024,January Expenses (01/01/2024),A46F3234C4674BA6B866,"Jan 9, 2024","Jan 9, 2024","Feb 6, 2024",3870,65180,65180,,1200,Employee Meal - Dinner,Harmony meeting ,MESPIL HOTEL LTD,Bank of America Corporate Card,4078,2222,57.88,USD,52.85,EUR,52.85,EUR,620100,,,Jan-24, IS Corporate,620100 - Employee Meals/Activities,,
47432,516206,Std Cost Go Live Activities,35FB5096C04943BC95CE,"Jan 10, 2024","Jan 10, 2024","Feb 9, 2024",8112,66100,66100,,1200,Taxi,Std Cost Go Live Activities,UBER    TRIP,Bank of America Corporate Card,1521,6847,18.58,USD,17,EUR,17,EUR,640800,,,Jan-24, ERP Harmony,640800 - Automobile/Tolls/Parking,,
47432,516207,Std Cost Go Live Activities,35FB5096C04943BC95CE,"Jan 10, 2024","Jan 10, 2024","Feb 9, 2024",8112,66100,66100,,1200,Taxi,Std Cost Go Live Activities,UBER    TRIP,Bank of America Corporate Card,1521,6847,-10.43,USD,-9.54,EUR,-9.54,EUR,640800,,,Jan-24, ERP Harmony,640800 - Automobile/Tolls/Parking,,
47432,516210,Std Cost Go Live Activities,35FB5096C04943BC95CE,"Jan 9, 2024","Jan 9, 2024","Feb 9, 2024",8112,66100,66100,,1200,Hotel,Std Cost Go Live Activities,MESPIL HOTEL,Bank of America Corporate Card,1521,6847,131.43,USD,120,EUR,120,EUR,640300,,,Jan-24, ERP Harmony,640300 - Lodging,,
47432,516214,Std Cost Go Live Activities,35FB5096C04943BC95CE,"Jan 10, 2024","Jan 10, 2024","Feb 9, 2024",8112,66100,66100,,1200,Hotel,Std Cost Go Live Activities,MESPIL HOTEL,Bank of America Corporate Card,1521,6847,131.15,USD,120,EUR,120,EUR,640300,,,Jan-24, ERP Harmony,640300 - Lodging,,
47432,516215,Std Cost Go Live Activities,35FB5096C04943BC95CE,"Jan 9, 2024","Jan 9, 2024","Feb 9, 2024",8112,66100,66100,,1200,Employee Meal - Dinner,Std Cost Go Live Activities,MESPIL HOTEL,Bank of America Corporate Card,1521,6847,35.27,USD,32.2,EUR,32.2,EUR,620100,,,Jan-24, ERP Harmony,620100 - Employee Meals/Activities,,
47432,516217,Std Cost Go Live Activities,35FB5096C04943BC95CE,"Jan 10, 2024","Jan 10, 2024","Feb 9, 2024",8112,66100,66100,,1200,Employee Meal - Snacks,Std Cost Go Live Activities,MESPIL HOTEL,Bank of America Corporate Card,1521,6847,19.67,USD,18,EUR,18,EUR,620100,,,Jan-24, ERP Harmony,620100 - Employee Meals/Activities,,
47556,517168,Stamp duty,A87E50492C8E457CBDAE,"Dec 31, 2023","Dec 31, 2023","Jan 17, 2024",2191,66100,66100,,1200,Miscellaneous,Stamp duty,GOVERNMENT STAMP DUTY - 0873,Bank of America Corporate Card,1532,9674,24.86,USD,22.5,EUR,22.5,EUR,780700,,,Jan-24, ERP Harmony,780700 - Other Misc Expense,,
47803,519519,January Expenses (01/01/2024),13951F4CA0DE4A9790E0,"Jan 18, 2024","Jan 18, 2024","Feb 6, 2024",8154,65190,65190,,3701,Airfare,IS SOC Strategy Meeting 2024,Ryanair,Bank of America Corporate Card,2665,3116,10.47,USD,9.62,EUR,9.62,EUR,640100,,,Jan-24, IS InfoSec & Enterprise Architecture,640100 - Airfare/Rail,,
47803,521387,January Expenses (01/01/2024),13951F4CA0DE4A9790E0,"Jan 22, 2024","Jan 22, 2024","Feb 6, 2024",8154,65190,65190,,3701,Taxi,IS SOC Strategy Meeting 2024,Cabify ES,Bank of America Corporate Card,2665,3116,38.35,USD,35.2,EUR,35.2,EUR,640800,,,Jan-24, IS InfoSec & Enterprise Architecture,640800 - Automobile/Tolls/Parking,,
47803,521531,January Expenses (01/01/2024),13951F4CA0DE4A9790E0,"Jan 19, 2024","Jan 19, 2024","Feb 6, 2024",8154,65190,65190,,3701,Fuel,Monthly Business Car Fuel,SANCHEZ ROMERO OIL,Bank of America Corporate Card,2665,3116,81.06,USD,74.54,EUR,74.54,EUR,640800,,,Jan-24, IS InfoSec & Enterprise Architecture,640800 - Automobile/Tolls/Parking,,
48161,524461,January Expenses (01/01/2024),F28440F14BD84203B05B,"Jan 23, 2024","Jan 23, 2024","Jan 30, 2024",4584,65130,65130,,1200,Employee Meal - Lunch,Rockwell engineer Athlone onsite network review,SumUp   Eat Unique,Bank of America Corporate Card,1491,9766,25.03,USD,23,EUR,23,EUR,620100,,,Jan-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
47803,524532,January Expenses (01/01/2024),13951F4CA0DE4A9790E0,"Jan 23, 2024","Jan 23, 2024","Feb 6, 2024",8154,65190,65190,,3701,Airfare,IS SOC Strategy Meeting 2024,Ryanair,Bank of America Corporate Card,2665,3116,322.15,USD,296.05,EUR,296.05,EUR,640100,,,Jan-24, IS InfoSec & Enterprise Architecture,640100 - Airfare/Rail,,
47803,525827,January Expenses (01/01/2024),13951F4CA0DE4A9790E0,"Jan 24, 2024","Jan 24, 2024","Feb 6, 2024",8154,65190,65190,,3701,Taxi,IS SOC Strategy Meeting 2024,Cabify ES,Bank of America Corporate Card,2665,3116,39.53,USD,36.42,EUR,36.42,EUR,640800,,,Jan-24, IS InfoSec & Enterprise Architecture,640800 - Automobile/Tolls/Parking,,
48161,525867,January Expenses (01/01/2024),F28440F14BD84203B05B,"Jan 24, 2024","Jan 24, 2024","Jan 30, 2024",4584,65130,65130,,1200,Employee Meal - Lunch,Rockwell engineer Athlone onsite network review,SumUp   Eat Unique,Bank of America Corporate Card,1491,9766,24.96,USD,23,EUR,23,EUR,620100,,,Jan-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
48856,532638,Cambridge eQMS Project Trip,62F171BCDB4E4AFD9775,"Nov 7, 2022","Nov 7, 2022","Feb 19, 2024",2469,65130,65130,,1200,Airfare,Flights,RYANAIR   BJ1RQX0      0,Bank of America Corporate Card,1522,7357,134.74,USD,135.79,EUR,135.79,EUR,640100,,,Jan-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
48856,532639,Cambridge eQMS Project Trip,62F171BCDB4E4AFD9775,"Nov 8, 2022","Nov 8, 2022","Feb 19, 2024",2469,65130,65130,,1200,Taxi,Taxi,FREENOW 7PJR6I-2,Bank of America Corporate Card,1522,7357,51.49,USD,51.4,EUR,51.4,EUR,640800,,,Jan-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
48856,532648,Cambridge eQMS Project Trip,62F171BCDB4E4AFD9775,"Nov 14, 2022","Nov 14, 2022","Feb 19, 2024",2469,65130,65130,,1200,Airfare,Flight,Ryanair,Bank of America Corporate Card,1522,7357,127.34,USD,123.39,EUR,123.39,EUR,640100,,,Jan-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
48856,532651,Cambridge eQMS Project Trip,62F171BCDB4E4AFD9775,"Nov 15, 2022","Nov 15, 2022","Feb 19, 2024",2469,65130,65130,,1200,Taxi,Taxi,FREENOW 7R4QCU-2,Bank of America Corporate Card,1522,7357,55.14,USD,53.4,EUR,53.4,EUR,640800,,,Jan-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
48858,532657,Veeva Madrid Conference,6D5AC1CCA2B045068703,"Jun 7, 2023","Jun 7, 2023","Feb 19, 2024",2469,65130,65130,,1200,Taxi,Taxi from Hotel,TAXI LIC 13615,Bank of America Corporate Card,1522,7357,22.89,USD,21.4,EUR,21.4,EUR,640800,,,Jan-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
48858,532735,Veeva Madrid Conference,6D5AC1CCA2B045068703,"Jun 5, 2023","Jun 5, 2023","Feb 19, 2024",2469,65130,65130,,1200,Hotel,Hotel for Conference,Marriott Hotels,Bank of America Corporate Card,1522,7357,171.25,USD,160,EUR,160,EUR,640300,,,Jan-24, IS Tech Ops and Quality,640300 - Lodging,,
48858,532736,Veeva Madrid Conference,6D5AC1CCA2B045068703,"Jun 5, 2023","Jun 5, 2023","Feb 19, 2024",2469,65130,65130,,1200,Hotel Tax,Hotel for Conference,Marriott Hotels,Bank of America Corporate Card,1522,7357,17.12,USD,16,EUR,16,EUR,640300,,,Jan-24, IS Tech Ops and Quality,640300 - Lodging,,
48858,532737,Veeva Madrid Conference,6D5AC1CCA2B045068703,"Jun 6, 2023","Jun 6, 2023","Feb 19, 2024",2469,65130,65130,,1200,Hotel,Hotel for Conference,Marriott Hotels,Bank of America Corporate Card,1522,7357,171.42,USD,160,EUR,160,EUR,640300,,,Jan-24, IS Tech Ops and Quality,640300 - Lodging,,
48858,532738,Veeva Madrid Conference,6D5AC1CCA2B045068703,"Jun 6, 2023","Jun 6, 2023","Feb 19, 2024",2469,65130,65130,,1200,Hotel Tax,Hotel for Conference,Marriott Hotels,Bank of America Corporate Card,1522,7357,17.14,USD,16,EUR,16,EUR,640300,,,Jan-24, IS Tech Ops and Quality,640300 - Lodging,,
48856,532798,Cambridge eQMS Project Trip,62F171BCDB4E4AFD9775,"Nov 15, 2022","Nov 15, 2022","Feb 19, 2024",2469,65130,65130,,1200,Hotel,Hotel,CLAYTON HOTEL CAMBRIDG,Bank of America Corporate Card,1522,7357,217.62,USD,210.75,EUR,210.75,EUR,640300,,,Jan-24, IS Tech Ops and Quality,640300 - Lodging,,
48856,532799,Cambridge eQMS Project Trip,62F171BCDB4E4AFD9775,"Nov 16, 2022","Nov 16, 2022","Feb 19, 2024",2469,65130,65130,,1200,Hotel,Hotel,CLAYTON HOTEL CAMBRIDG,Bank of America Corporate Card,1522,7357,218.04,USD,210.74,EUR,210.74,EUR,640300,,,Jan-24, IS Tech Ops and Quality,640300 - Lodging,,
48885,533080,Global SC F2F Meeting,17395B6A8F504DC39D2A,"Jan 22, 2024","Jan 22, 2024","Feb 9, 2024",8112,66100,66100,,1200,Hotel,Global SC F2F Meeting,THE DYLAN HOTEL,Bank of America Corporate Card,1521,6847,239.67,USD,220,EUR,220,EUR,640300,,,Jan-24, ERP Harmony,640300 - Lodging,,
48885,533081,Global SC F2F Meeting,17395B6A8F504DC39D2A,"Jan 23, 2024","Jan 23, 2024","Feb 9, 2024",8112,66100,66100,,1200,Hotel,Global SC F2F Meeting,THE DYLAN HOTEL,Bank of America Corporate Card,1521,6847,239.40,USD,220,EUR,220,EUR,640300,,,Jan-24, ERP Harmony,640300 - Lodging,,
48885,533083,Global SC F2F Meeting,17395B6A8F504DC39D2A,"Jan 22, 2024","Jan 22, 2024","Feb 9, 2024",8112,66100,66100,,1200,Employee Meal - Snacks,Global SC F2F Meeting,THE DYLAN HOTEL,Bank of America Corporate Card,1521,6847,34.86,USD,32,EUR,32,EUR,620100,,,Jan-24, ERP Harmony,620100 - Employee Meals/Activities,,
48885,533085,Global SC F2F Meeting,17395B6A8F504DC39D2A,"Jan 23, 2024","Jan 23, 2024","Feb 9, 2024",8112,66100,66100,,1200,Employee Meal - Snacks,Global SC F2F Meeting,THE DYLAN HOTEL,Bank of America Corporate Card,1521,6847,54.30,USD,49.9,EUR,49.9,EUR,620100,,,Jan-24, ERP Harmony,620100 - Employee Meals/Activities,,
48885,533086,Global SC F2F Meeting,17395B6A8F504DC39D2A,"Jan 23, 2024","Jan 23, 2024","Feb 9, 2024",8112,66100,66100,,1200,Tips/Gratuities,Global SC F2F Meeting,THE DYLAN HOTEL,Bank of America Corporate Card,1521,6847,5.44,USD,5,EUR,5,EUR,780700,,,Jan-24, ERP Harmony,780700 - Other Misc Expense,,
48892,533121,MDG Training F2F Athlone,6417D6EBDED54A859144,"Jan 26, 2024","Jan 26, 2024","Feb 7, 2024",8112,66100,66100,,1200,Employee Meal - Lunch,MDG Training F2F Athlone,SAVOURY FARE,Bank of America Corporate Card,1521,6847,17.63,USD,16.25,EUR,16.25,EUR,620100,,,Jan-24, ERP Harmony,620100 - Employee Meals/Activities,,
48892,533133,MDG Training F2F Athlone,6417D6EBDED54A859144,"Jan 26, 2024","Jan 26, 2024","Feb 7, 2024",8112,66100,66100,,1200,Personal Car Mileage,MDG Training F2F Athlone,,Personal Card/Cash,,,151.09,USD,139.3,EUR,139.3,EUR,640100,,,Jan-24, ERP Harmony,640100 - Airfare/Rail,,
48892,533135,MDG Training F2F Athlone,6417D6EBDED54A859144,"Jan 26, 2024","Jan 26, 2024","Feb 7, 2024",8112,66100,66100,,1200,Tolls/Road Charges,MDG Training F2F Athlone,141D39275,Personal Card/Cash,,,14.53,USD,13.4,EUR,13.4,EUR,640800,,,Jan-24, ERP Harmony,640800 - Automobile/Tolls/Parking,,
49815,542651,Harmony Athlone,8C5D54BC293C40758F2E,"Feb 1, 2024","Feb 1, 2024","Feb 15, 2024",2191,66100,66100,,1200,Employee Meal - Dinner,Harmony project,THE LEFT BANK BISTRO,Bank of America Corporate Card,1532,9674,179.78,USD,166.25,EUR,166.25,EUR,620100,,This Expense Report contains personal expenses reimbursed to employees over $500.,Jan-24, ERP Harmony,620100 - Employee Meals/Activities,,
49815,542652,Harmony Athlone,8C5D54BC293C40758F2E,"Feb 7, 2024","Feb 7, 2024","Feb 15, 2024",2191,66100,66100,,1200,Personal Car Mileage,Harmony project,,Personal Card/Cash,,,206.89,USD,192.37,EUR,192.37,EUR,640100,,This Expense Report contains personal expenses reimbursed to employees over $500.,Jan-24, ERP Harmony,640100 - Airfare/Rail,,
